from_latitude,from_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,Time_taken(hours)
15.5696,73.742294,15.5996,73.772294,21:30:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,31
12.323225,76.630028,12.353225,76.660028,19:15:00,conditions Sandstorms,Medium ,0.0,motorcycle ,2,No ,27
12.337928,76.617889,12.357928,76.637889,08:40:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,18
22.75004,75.902847,22.76004,75.912847,10:45:00,conditions Sunny,Low ,2.0,motorcycle ,0,No ,1
0.0,0.0,0.04,0.04,15:55:00,conditions Windy,Medium ,2.0,scooter ,1,No ,21
18.530963,73.828972,18.550963,73.848972,10:35:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,5
22.527893,88.368628,22.607893,88.448628,19:05:00,conditions Sandstorms,Medium ,2.0,motorcycle ,1,No ,26
22.75004,75.902847,22.83004,75.982847,23:10:00,conditions Sunny,Low ,0.0,motorcycle ,0,No ,20
26.921411,75.793604,26.981411,75.853604,17:25:00,conditions Windy,Medium ,1.0,motorcycle ,1,No ,20
11.008638,76.984311,11.028638,77.004311,09:05:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,23
22.651847,75.881991,22.781847,76.011991,21:30:00,conditions Stormy,Jam ,1.0,motorcycle ,1,No ,27
21.149569,72.772697,21.189569,72.812697,16:50:00,conditions Stormy,Medium ,1.0,motorcycle ,0,No ,17
26.90519,75.810753,27.04519,75.950753,18:55:00,conditions Fog,Medium ,1.0,motorcycle ,1,No ,21
12.981615,80.231598,13.031615,80.281598,22:15:00,conditions Stormy,Low ,2.0,scooter ,1,No ,17
13.049645,80.242268,13.079645,80.272268,20:05:00,conditions Stormy,Jam ,1.0,scooter ,0,No ,6
23.351058,85.325731,23.481058,85.455731,18:25:00,conditions Sunny,Medium ,2.0,electric_scooter ,1,No ,5
12.939496,77.625999,12.999496,77.685999,19:05:00,conditions Windy,Medium ,2.0,motorcycle ,0,No ,19
19.131141,72.813074,19.21114,72.893074,18:50:00,conditions Sandstorms,Medium ,1.0,motorcycle ,0,No ,17
30.359722,78.067079,30.449722,78.157079,23:00:00,conditions Sunny,Low ,0.0,motorcycle ,0,No ,15
23.354422,85.3329,23.484422,85.4629,20:45:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,41
26.913483,75.803139,27.053483,75.943139,18:15:00,conditions Cloudy,Medium ,2.0,electric_scooter ,2,No ,29
25.457687,81.835585,25.537687,81.915585,19:20:00,conditions Sunny,Jam ,2.0,motorcycle ,1,No ,24
19.055831,72.833984,19.115831,72.893984,18:25:00,conditions Windy,Medium ,2.0,motorcycle ,1,No ,21
0.0,0.0,0.02,0.02,11:20:00,conditions Stormy,High ,0.0,motorcycle ,0,No ,11
26.902328,75.794257,26.912328,75.804257,09:25:00,conditions Sunny,Low ,2.0,scooter ,1,No ,13
11.003008,76.97544,11.043008,77.01544,13:30:00,conditions Sandstorms,High ,1.0,motorcycle ,1,No ,9
18.533811,73.899315,18.593811,73.959315,17:25:00,conditions Stormy,Medium ,1.0,scooter ,NaN ,No ,12
-27.165108,78.015053,27.215108,78.065053,22:40:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,7
22.311358,73.164798,22.321358,73.174798,09:30:00,conditions Fog,Low ,1.0,scooter ,1,No ,6
11.010375,76.95295,11.090375,77.03295,17:55:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,34
25.459775,81.834841,25.479775,81.854841,11:00:00,conditions Sunny,Low ,1.0,motorcycle ,0,No ,14
22.751234,75.88949,22.771234,75.90949,10:35:00,conditions Fog,Low ,1.0,motorcycle ,NaN ,No ,7
21.170096,72.789122,21.240096,72.859122,17:40:00,conditions Cloudy,Medium ,2.0,electric_scooter ,1,No ,21
22.744648,75.894377,22.814648,75.964377,22:00:00,conditions Sunny,Jam ,1.0,motorcycle ,1,No ,7
10.020683,76.310631,10.110683,76.400631,23:00:00,conditions Fog,Low ,2.0,motorcycle ,1,No ,16
18.539299,73.897902,18.589299,73.947902,21:55:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,No ,24
19.131141,72.813074,19.221141,72.903074,17:25:00,conditions Cloudy,Medium ,1.0,scooter ,1,Yes ,30
17.428294,78.404423,17.458294,78.434423,18:35:00,conditions Cloudy,Medium ,0.0,motorcycle ,0,No ,15
12.970221,77.645396,13.000221,77.675396,19:45:00,conditions Fog,Jam ,2.0,scooter ,1,No ,26
17.428294,78.404423,17.538294,78.514423,17:30:00,conditions Sunny,Medium ,1.0,motorcycle ,0,No ,11
25.45235,81.841889,25.58235,81.971889,19:50:00,conditions Windy,Jam ,1.0,motorcycle ,0,No ,27
19.875337,75.316722,19.935337,75.376722,18:35:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,21
9.988483,76.295211,10.028483,76.335211,12:25:00,conditions Stormy,High ,1.0,scooter ,0,No ,1
22.725835,75.887648,22.835835,75.997648,18:05:00,conditions Sandstorms,Medium ,0.0,motorcycle ,1,No ,30
-27.160832,78.011608,27.250832,78.101608,19:45:00,conditions Sandstorms,Jam ,1.0,scooter ,1,No ,9
21.157729,72.768726,21.177729,72.788726,11:25:00,conditions Sunny,High ,1.0,scooter ,1,No ,8
13.027018,80.254791,13.067018,80.294791,14:25:00,conditions Cloudy,High ,0.0,motorcycle ,1,No ,24
23.333017,85.3172,23.463017,85.4472,17:20:00,conditions Stormy,Medium ,1.0,scooter ,1,No ,21
12.979166,77.640709,12.999166,77.660709,09:25:00,conditions Windy,Low ,0.0,motorcycle ,0,No ,19
0.0,0.0,0.06,0.06,22:00:00,conditions Windy,Jam ,2.0,motorcycle ,1,No ,21
10.96185,76.971082,11.03185,77.041082,19:15:00,conditions NaN,NaN ,0.0,motorcycle ,1,No ,29
21.149834,72.778666,21.189834,72.818666,14:50:00,conditions Sunny,High ,1.0,motorcycle ,1,No ,11
0.0,0.0,0.05,0.05,20:25:00,conditions Cloudy,Jam ,2.0,electric_scooter ,1,No ,22
11.025083,77.015393,11.135083,77.125393,17:40:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,20
10.96185,76.971082,11.09185,77.101082,21:10:00,conditions Windy,Jam ,0.0,motorcycle ,0,No ,26
0.0,0.0,0.04,0.04,12:35:00,conditions Sandstorms,High ,1.0,scooter ,1,No ,12
12.304569,76.643622,12.314569,76.653622,09:15:00,conditions Windy,Low ,2.0,scooter ,0,No ,4
22.310526,73.170937,22.400526,73.260937,18:50:00,conditions Windy,Medium ,1.0,scooter ,1,No ,9
22.761226,75.887522,22.891226,76.017522,17:35:00,conditions Stormy,Medium ,2.0,scooter ,1,No ,12
23.359194,85.325447,23.399194,85.365447,15:25:00,conditions Fog,Medium ,2.0,scooter ,1,No ,5
12.299524,76.64262,12.429524,76.77262,23:25:00,conditions Stormy,Low ,1.0,scooter ,NaN ,No ,15
19.12663,72.829976,19.16663,72.869976,13:55:00,conditions Fog,High ,1.0,scooter ,1,No ,13
12.334022,76.618203,12.354022,76.638203,09:45:00,conditions Stormy,Low ,2.0,electric_scooter ,1,No ,16
17.428294,78.404423,17.538294,78.514423,23:15:00,conditions Sandstorms,Low ,2.0,scooter ,1,No ,10
22.651847,75.881991,22.691847,75.921991,16:15:00,conditions Windy,Medium ,1.0,scooter ,0,No ,16
17.426228,78.407495,17.486228,78.467495,18:45:00,conditions Fog,Medium ,2.0,motorcycle ,1,No ,8
26.902908,75.792934,26.912908,75.802934,10:40:00,conditions Cloudy,Low ,2.0,scooter ,1,No ,2
0.0,0.0,0.11,0.11,17:35:00,conditions Cloudy,Medium ,1.0,motorcycle ,2,No ,31
12.323994,76.626167,12.403994,76.706167,18:25:00,conditions Stormy,Medium ,1.0,motorcycle ,1,No ,25
12.299524,76.64262,12.309524,76.65262,08:25:00,conditions Windy,Low ,2.0,scooter ,0,No ,0
22.75004,75.902847,22.83004,75.982847,17:45:00,conditions Stormy,Medium ,2.0,scooter ,1,No ,23
23.371292,85.327872,23.391292,85.347872,10:05:00,conditions Windy,Low ,1.0,motorcycle ,0,No ,13
25.450329,81.834279,25.530329,81.914279,18:30:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,24
15.51315,73.78346,15.58315,73.853459,18:40:00,conditions Windy,Medium ,1.0,motorcycle ,1,No ,5
19.22384,72.841347,19.23384,72.851347,08:35:00,conditions Stormy,Low ,1.0,scooter ,0,No ,13
12.299524,76.64262,12.389524,76.73262,18:45:00,conditions Stormy,Medium ,1.0,scooter ,2,No ,27
18.994049,72.825203,19.084049,72.915203,20:50:00,conditions Cloudy,Jam ,2.0,motorcycle ,1,No ,32
11.003669,76.976494,11.013669,76.986494,08:45:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,10
12.975377,77.696664,12.995377,77.716664,08:20:00,conditions Sunny,Low ,0.0,motorcycle ,1,No ,6
12.914264,77.6784,13.004264,77.7684,23:00:00,conditions Cloudy,Low ,1.0,scooter ,0,No ,13
18.563934,73.915367,18.603935,73.955367,12:25:00,conditions Sunny,High ,2.0,scooter ,1,No ,5
26.849596,75.800512,26.899596,75.850512,23:40:00,conditions Stormy,Low ,2.0,scooter ,0,No ,15
11.021278,76.995017,11.061278,77.035017,12:15:00,conditions Sandstorms,High ,0.0,motorcycle ,2,Yes ,39
11.000762,76.981876,11.010762,76.991876,11:00:00,conditions Sandstorms,Low ,2.0,motorcycle ,0,No ,0
13.022394,80.242439,13.042394,80.262439,11:40:00,conditions Cloudy,High ,2.0,scooter ,1,No ,18
22.552996,88.35231,22.562996,88.36231,10:35:00,conditions Stormy,Low ,2.0,scooter ,1,No ,13
13.081878,80.248519,13.131878,80.298519,17:50:00,conditions Stormy,Medium ,2.0,scooter ,1,No ,23
-13.066762,-80.251865,13.076762,80.261865,09:15:00,conditions NaN,NaN ,3.0,electric_scooter ,1,No ,10
26.849596,75.800512,26.909596,75.860512,20:35:00,conditions Cloudy,Jam ,1.0,scooter ,1,No ,16
11.022298,76.998349,11.152298,77.128349,20:00:00,conditions Fog,Jam ,2.0,motorcycle ,0,No ,20
12.939496,77.625999,13.019496,77.705999,18:10:00,conditions Windy,Medium ,2.0,scooter ,1,No ,18
17.433809,78.386744,17.523809,78.476744,22:45:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,12
21.17106,72.789292,21.28106,72.899292,23:55:00,conditions Sandstorms,Low ,2.0,scooter ,1,No ,6
15.496162,73.825364,15.516162,73.845364,10:40:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,14
22.538999,88.322337,22.578999,88.362337,16:30:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,12
30.88722,75.804893,31.02722,75.944893,18:30:00,conditions Cloudy,Medium ,0.0,motorcycle ,1,Yes ,33
17.433809,78.386744,17.563809,78.516744,20:15:00,conditions Cloudy,Jam ,2.0,scooter ,1,No ,28
12.316967,76.603067,12.336967,76.623067,10:10:00,conditions Fog,Low ,2.0,motorcycle ,1,No ,5
22.725835,75.887648,22.735835,75.897648,10:30:00,conditions Cloudy,Low ,1.0,motorcycle ,0,No ,9
19.875522,75.367127,19.895522,75.387127,11:50:00,conditions Windy,High ,2.0,motorcycle ,1,No ,15
11.016298,76.972076,11.076298,77.032076,17:25:00,conditions Fog,Medium ,1.0,scooter ,1,No ,7
26.90519,75.810753,26.93519,75.840753,20:45:00,conditions Fog,Jam ,1.0,scooter ,0,No ,12
12.304569,76.643622,12.374569,76.713622,23:00:00,conditions Cloudy,Low ,1.0,scooter ,0,No ,29
13.081878,80.248519,13.131878,80.298519,23:00:00,conditions Stormy,Low ,2.0,motorcycle ,0,No ,9
23.333017,85.3172,23.443017,85.4272,22:00:00,conditions Windy,Jam ,1.0,motorcycle ,1,No ,22
19.207222,72.972281,19.247222,73.012281,16:05:00,conditions Cloudy,Medium ,1.0,motorcycle ,0,No ,4
0.0,0.0,0.03,0.03,19:55:00,conditions Sandstorms,Jam ,1.0,scooter ,0,No ,17
23.351058,85.325731,23.461058,85.435731,23:00:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,15
12.337928,76.617889,12.387928,76.667889,20:00:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,8
23.351489,85.324253,23.431489,85.404253,20:35:00,conditions Windy,Jam ,2.0,motorcycle ,1,No ,30
12.326356,76.619103,12.396356,76.689103,21:30:00,conditions Sandstorms,Jam ,1.0,motorcycle ,0,No ,8
21.175104,72.804342,21.205104,72.834342,20:25:00,conditions Sandstorms,Jam ,0.0,motorcycle ,1,No ,7
22.75004,75.902847,22.76004,75.912847,10:20:00,conditions Sandstorms,Low ,2.0,motorcycle ,0,No ,0
22.725835,75.887648,22.805835,75.967648,23:45:00,conditions Sunny,Low ,1.0,motorcycle ,1,No ,32
19.207222,72.972281,19.337222,73.102281,22:35:00,conditions Stormy,Low ,2.0,scooter ,1,No ,8
13.045479,80.23311,13.095479,80.28311,19:25:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,11
26.902908,75.792934,26.992908,75.882934,23:45:00,conditions Sunny,Low ,1.0,scooter ,1,No ,17
0.0,0.0,0.07,0.07,19:45:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,38
23.374989,85.335486,23.464989,85.425486,19:00:00,conditions Cloudy,Medium ,2.0,motorcycle ,2,No ,29
0.0,0.0,0.03,0.03,18:40:00,conditions Windy,Medium ,0.0,motorcycle ,1,No ,18
13.054347,80.257221,13.114347,80.317221,19:20:00,conditions NaN,NaN ,3.0,electric_scooter ,0,No ,15
0.0,0.0,0.07,0.07,18:30:00,conditions Sandstorms,Medium ,1.0,motorcycle ,0,No ,26
22.310526,73.170937,22.350526,73.210937,16:45:00,conditions Fog,Medium ,1.0,motorcycle ,1,No ,4
10.994136,76.963303,11.054136,77.023303,20:25:00,conditions Sunny,Jam ,1.0,scooter ,1,No ,5
11.003669,76.976494,11.073669,77.046494,22:25:00,conditions Fog,Low ,2.0,motorcycle ,1,No ,16
17.455894,78.375467,17.495894,78.415467,13:15:00,conditions Stormy,High ,2.0,scooter ,1,No ,23
19.207222,72.972281,19.217222,72.982281,08:50:00,conditions Sandstorms,Low ,2.0,scooter ,1,No ,10
26.911378,75.789034,26.951378,75.829034,13:50:00,conditions Stormy,High ,1.0,scooter ,1,No ,24
17.424114,78.347554,17.434114,78.357554,11:45:00,conditions Windy,High ,0.0,motorcycle ,0,No ,17
12.3085,76.665808,12.4385,76.795808,18:45:00,conditions Cloudy,Medium ,2.0,scooter ,1,No ,18
12.978453,77.643685,13.048453,77.713685,21:15:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,15
18.53408,73.89852,18.60408,73.96852,19:15:00,conditions Fog,Medium ,2.0,motorcycle ,1,No ,19
21.170798,72.790489,21.280798,72.900489,22:30:00,conditions Fog,Low ,0.0,motorcycle ,0,No ,10
17.430448,78.418213,17.470448,78.458213,14:45:00,conditions Sunny,High ,0.0,motorcycle ,1,No ,44
12.970221,77.645396,13.020221,77.695396,21:40:00,conditions Sandstorms,Jam ,2.0,motorcycle ,1,No ,13
13.02978,80.208812,13.05978,80.238812,21:10:00,conditions Fog,Jam ,1.0,scooter ,1,No ,28
12.978453,77.643685,13.088453,77.753685,20:50:00,conditions Stormy,Jam ,1.0,motorcycle ,0,No ,16
22.725835,75.887648,22.745835,75.907648,08:45:00,conditions Stormy,Low ,2.0,motorcycle ,0,No ,13
13.091809,80.219104,13.121809,80.249104,23:25:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,15
17.428294,78.404423,17.458294,78.434423,22:50:00,conditions Sandstorms,Low ,2.0,electric_scooter ,0,No ,12
22.569367,88.433187,22.619367,88.483187,00:00:00,conditions Sandstorms,Low ,1.0,scooter ,0,No ,16
25.459775,81.834841,25.489775,81.864841,17:30:00,conditions Cloudy,Medium ,0.0,motorcycle ,0,No ,12
19.003517,72.82765,19.083517,72.90765,17:35:00,conditions Cloudy,Medium ,1.0,motorcycle ,0,No ,27
13.066762,80.251865,13.176762,80.361865,19:30:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,27
26.88842,75.800689,26.93842,75.850689,21:05:00,conditions Fog,Jam ,1.0,motorcycle ,0,No ,19
22.31279,73.170283,22.39279,73.250283,22:45:00,conditions Windy,Low ,1.0,motorcycle ,0,No ,2
19.12663,72.829976,19.16663,72.869976,15:50:00,conditions Sandstorms,Medium ,2.0,motorcycle ,1,No ,22
0.0,0.0,0.01,0.01,11:25:00,conditions Sunny,High ,1.0,motorcycle ,1,No ,13
0.0,0.0,0.01,0.01,10:30:00,conditions Windy,Low ,1.0,motorcycle ,1,No ,1
0.0,0.0,0.13,0.13,23:30:00,conditions Fog,Low ,1.0,scooter ,0,No ,29
12.972532,77.608179,13.002532,77.638179,20:15:00,conditions Cloudy,Jam ,2.0,electric_scooter ,1,No ,15
30.893234,75.82172,30.923234,75.85172,22:45:00,conditions Windy,Low ,2.0,scooter ,1,No ,14
30.893384,75.821202,30.953384,75.881202,00:00:00,conditions Cloudy,Low ,2.0,scooter ,1,No ,1
18.533811,73.899315,18.663811,74.029315,23:30:00,conditions Sunny,Low ,2.0,scooter ,1,No ,16
22.725835,75.887648,22.795835,75.957648,21:05:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,29
19.876428,75.364792,19.906428,75.394792,18:55:00,conditions Sunny,Medium ,2.0,electric_scooter ,0,No ,2
27.160934,78.044095,27.180934,78.064095,09:20:00,conditions Cloudy,Low ,2.0,scooter ,1,No ,6
26.914142,75.805704,27.004142,75.895704,18:40:00,conditions Cloudy,Medium ,0.0,motorcycle ,0,No ,20
22.725835,75.887648,22.805835,75.967648,17:55:00,conditions Windy,Medium ,2.0,scooter ,1,No ,10
13.058616,80.264151,13.138616,80.344151,18:25:00,conditions Windy,Medium ,2.0,scooter ,1,No ,24
12.323978,76.627961,12.413978,76.717961,22:35:00,conditions Fog,Low ,1.0,motorcycle ,0,No ,18
21.175104,72.804342,21.305104,72.934342,22:20:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,10
26.481547,80.299775,26.491547,80.309775,09:25:00,conditions Windy,Low ,2.0,electric_scooter ,1,No ,16
25.449872,81.836167,25.509872,81.896167,21:05:00,conditions Cloudy,Jam ,0.0,motorcycle ,0,No ,11
0.0,0.0,0.13,0.13,18:20:00,conditions Sunny,Medium ,2.0,scooter ,1,No ,13
17.440827,78.393391,17.510827,78.463391,23:25:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,15
23.371292,85.327872,23.411292,85.367872,13:25:00,conditions Stormy,High ,0.0,motorcycle ,1,No ,24
23.234249,77.434007,23.244249,77.444007,10:05:00,conditions Fog,Low ,0.0,motorcycle ,0,No ,8
22.74806,75.8934,22.75806,75.9034,10:40:00,conditions Sunny,Low ,2.0,motorcycle ,0,No ,6
22.744648,75.894377,22.774648,75.924377,23:20:00,conditions Stormy,Low ,2.0,electric_scooter ,1,No ,13
22.745536,75.893106,22.875536,76.023106,21:25:00,conditions Sandstorms,Jam ,0.0,motorcycle ,1,No ,40
19.875337,75.316722,19.885337,75.326722,10:00:00,conditions Stormy,Low ,2.0,electric_scooter ,1,No ,7
13.027018,80.254791,13.087018,80.314791,22:10:00,conditions Windy,Jam ,2.0,electric_scooter ,1,No ,15
12.323194,76.630583,12.453194,76.760583,21:50:00,conditions Fog,Jam ,2.0,scooter ,2,No ,25
12.972793,80.249982,13.002793,80.279982,19:20:00,conditions Sandstorms,Jam ,2.0,motorcycle ,1,No ,24
22.310237,73.158921,22.350237,73.198921,16:10:00,conditions Sandstorms,Medium ,2.0,scooter ,1,No ,22
12.304569,76.643622,12.374569,76.713622,22:50:00,conditions Windy,Low ,2.0,motorcycle ,1,No ,9
22.761226,75.887522,22.851226,75.977522,22:25:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,10
15.5696,73.742294,15.6996,73.872294,19:00:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,29
19.103249,72.846749,19.153249,72.896749,19:45:00,conditions Sandstorms,Jam ,1.0,scooter ,1,No ,24
19.254567,72.848923,19.324567,72.918923,23:40:00,conditions Stormy,Low ,1.0,motorcycle ,0,No ,4
13.054347,80.257221,13.184347,80.387221,22:35:00,conditions Sunny,Low ,0.0,motorcycle ,0,No ,21
23.333017,85.3172,23.353017,85.3372,10:15:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,17
22.308096,73.167753,22.368096,73.227753,18:25:00,conditions Windy,Medium ,1.0,scooter ,1,No ,19
12.970221,77.645396,13.020221,77.695396,19:50:00,conditions Fog,Jam ,2.0,electric_scooter ,1,No ,17
23.359033,85.325347,23.419033,85.385347,19:50:00,conditions Sandstorms,Jam ,1.0,scooter ,0,No ,6
0.0,0.0,0.06,0.06,20:25:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,5
18.536562,73.896485,18.606562,73.966485,22:25:00,conditions Fog,Low ,1.0,motorcycle ,1,No ,18
21.173343,72.792731,21.213343,72.832731,15:55:00,conditions Cloudy,Medium ,2.0,scooter ,0,No ,4
19.878028,75.317475,20.008028,75.447475,21:45:00,conditions Windy,Jam ,1.0,scooter ,0,No ,19
23.359033,85.325347,23.379033,85.345347,11:10:00,conditions Fog,Low ,2.0,electric_scooter ,0,No ,6
22.727021,75.884167,22.777021,75.934167,21:45:00,conditions Windy,Jam ,2.0,motorcycle ,0,No ,18
22.728163,75.884212,22.748163,75.904212,11:10:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,19
21.170096,72.789122,21.300096,72.919122,17:45:00,conditions Cloudy,Medium ,1.0,motorcycle ,1,No ,28
12.98041,77.640489,13.05041,77.710489,23:50:00,conditions Sunny,Low ,2.0,scooter ,1,No ,16
13.02978,80.208812,13.09978,80.278812,23:45:00,conditions Windy,Low ,1.0,motorcycle ,0,No ,9
26.914142,75.805704,27.044142,75.935704,23:50:00,conditions Cloudy,Low ,2.0,scooter ,1,No ,17
13.044694,80.26147,13.074694,80.29147,18:45:00,conditions Fog,Medium ,0.0,motorcycle ,0,No ,16
13.02978,80.208812,13.15978,80.338812,17:20:00,conditions Sunny,Medium ,0.0,motorcycle ,0,No ,28
22.753659,75.903365,22.863659,76.013365,22:20:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,18
19.254567,72.848923,19.264567,72.858923,10:50:00,conditions Cloudy,Low ,2.0,scooter ,1,No ,6
21.149834,72.778666,21.219834,72.848666,23:35:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,10
17.429585,78.392621,17.539585,78.502621,21:10:00,conditions Windy,Jam ,0.0,motorcycle ,2,No ,33
26.913726,75.75282,26.973726,75.812821,23:05:00,conditions Stormy,Low ,2.0,electric_scooter ,0,No ,17
30.89286,75.822199,30.93286,75.862199,16:40:00,conditions Stormy,Medium ,2.0,scooter ,0,No ,16
19.065838,72.832658,19.115838,72.882658,23:50:00,conditions Stormy,Low ,1.0,motorcycle ,1,No ,12
26.49095,80.318656,26.57095,80.398656,20:40:00,conditions Stormy,Jam ,0.0,motorcycle ,2,No ,27
0.0,0.0,0.02,0.02,12:05:00,conditions Sandstorms,High ,2.0,electric_scooter ,1,No ,20
0.0,0.0,0.05,0.05,20:40:00,conditions Cloudy,Jam ,1.0,scooter ,0,No ,24
23.357804,85.325146,23.387804,85.355146,19:40:00,conditions Cloudy,Jam ,2.0,scooter ,1,No ,22
21.157729,72.768726,21.217729,72.828726,21:20:00,conditions Sandstorms,Jam ,1.0,scooter ,1,No ,16
17.429585,78.392621,17.519585,78.482621,23:45:00,conditions Cloudy,Low ,2.0,scooter ,0,No ,16
12.323978,76.627961,12.403978,76.707961,21:15:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,15
23.359407,85.325055,23.399407,85.365055,12:45:00,conditions Windy,High ,2.0,scooter ,1,No ,18
12.323978,76.627961,12.393978,76.697961,22:35:00,conditions Sunny,Low ,1.0,motorcycle ,0,No ,11
22.732225,75.874765,22.862225,76.004765,23:40:00,conditions Sandstorms,Low ,2.0,scooter ,1,No ,8
15.516833,73.768172,15.596833,73.848172,21:30:00,conditions Sunny,Jam ,1.0,scooter ,1,No ,14
21.185047,72.80859,21.295047,72.91859,00:05:00,conditions Cloudy,Low ,2.0,electric_scooter ,1,No ,25
22.745536,75.893106,22.805536,75.953106,20:00:00,conditions Sunny,Jam ,1.0,scooter ,1,No ,9
11.022169,76.999594,11.092169,77.069594,18:35:00,conditions Sandstorms,Medium ,1.0,motorcycle ,1,No ,18
12.933298,77.614293,12.993298,77.674293,21:50:00,conditions Windy,Jam ,2.0,scooter ,0,No ,4
18.994237,72.825553,19.014237,72.845553,08:40:00,conditions Sandstorms,Low ,0.0,motorcycle ,0,No ,23
18.554382,73.798206,18.664382,73.908206,18:50:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,36
-10.96185,76.971082,10.98185,76.991082,11:55:00,conditions Sandstorms,High ,1.0,motorcycle ,0,No ,11
22.311603,73.165012,22.371603,73.225012,18:20:00,conditions Windy,Medium ,2.0,electric_scooter ,1,No ,13
18.554382,73.798206,18.604382,73.848206,18:50:00,conditions Stormy,Medium ,2.0,scooter ,1,No ,14
